STATE,COUNTY,VARIABLE,POP
Ohio,Pickaway,Estimate!!Total:!!Asia:,103
Ohio,Ross,Estimate!!Total:!!Asia:,264
Ohio,Union,Estimate!!Total:!!Asia:,2400
Ohio,Delaware,Estimate!!Total:!!Asia:!!Eastern Asia:,2394
Ohio,Fairfield,Estimate!!Total:!!Asia:!!Eastern Asia:,358
Ohio,Fayette,Estimate!!Total:!!Asia:!!Eastern Asia:,120
Ohio,Franklin,Estimate!!Total:!!Asia:!!Eastern Asia:,15896
Ohio,Hocking,Estimate!!Total:!!Asia:!!Eastern Asia:,59
Ohio,Knox,Estimate!!Total:!!Asia:!!Eastern Asia:,111
Ohio,Licking,Estimate!!Total:!!Asia:!!Eastern Asia:,467
Ohio,Logan,Estimate!!Total:!!Asia:!!Eastern Asia:,123
Ohio,Madison,Estimate!!Total:!!Asia:!!Eastern Asia:,148
Ohio,Marion,Estimate!!Total:!!Asia:!!Eastern Asia:,71
Ohio,Morrow,Estimate!!Total:!!Asia:!!Eastern Asia:,30
Ohio,Perry,Estimate!!Total:!!Asia:!!Eastern Asia:,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!Eastern Asia:,13
Ohio,Ross,Estimate!!Total:!!Asia:!!Eastern Asia:,75
Ohio,Union,Estimate!!Total:!!Asia:!!Eastern Asia:,489
Ohio,Delaware,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,1751
Ohio,Fairfield,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,311
Ohio,Fayette,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,10644
Ohio,Hocking,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,0
Ohio,Knox,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,74
Ohio,Licking,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,399
Ohio,Logan,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,3
Ohio,Madison,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,0
Ohio,Marion,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,46
Ohio,Morrow,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,0
Ohio,Perry,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,9
Ohio,Ross,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,75
Ohio,Union,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:,261
Ohio,Delaware,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",1568
Ohio,Fairfield,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",289
Ohio,Fayette,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",0
Ohio,Franklin,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",9310
Ohio,Hocking,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",0
Ohio,Knox,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",74
Ohio,Licking,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",364
Ohio,Logan,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",3
Ohio,Madison,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",0
Ohio,Marion,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",43
Ohio,Morrow,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",0
Ohio,Perry,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",0
Ohio,Pickaway,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",9
Ohio,Ross,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",75
Ohio,Union,"Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!China, excluding Hong Kong and Taiwan",241
Ohio,Delaware,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,143
Ohio,Fairfield,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Fayette,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,403
Ohio,Hocking,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Knox,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Licking,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Logan,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Madison,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Marion,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,3
Ohio,Morrow,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Perry,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Ross,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Union,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,40
Ohio,Fairfield,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,22
Ohio,Fayette,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,931
Ohio,Hocking,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Knox,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Licking,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,35
Ohio,Logan,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Madison,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Marion,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Perry,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Ross,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,0
Ohio,Union,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,20
Ohio,Delaware,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,213
Ohio,Fairfield,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,9
Ohio,Fayette,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,120
Ohio,Franklin,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,2315
Ohio,Hocking,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,0
Ohio,Knox,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,21
Ohio,Licking,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,20
Ohio,Logan,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,64
Ohio,Madison,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,76
Ohio,Marion,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,12
Ohio,Morrow,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,0
Ohio,Perry,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,4
Ohio,Ross,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,0
Ohio,Union,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,165
Ohio,Delaware,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,420
Ohio,Fairfield,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,38
Ohio,Fayette,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,2911
Ohio,Hocking,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,37
Ohio,Knox,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,16
Ohio,Licking,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,48
Ohio,Logan,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,56
Ohio,Madison,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,72
Ohio,Marion,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,13
Ohio,Morrow,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,30
Ohio,Perry,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,0
Ohio,Ross,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,0
Ohio,Union,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,63
Ohio,Delaware,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,10
Ohio,Fairfield,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Fayette,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,26
Ohio,Hocking,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,22
Ohio,Knox,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Licking,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Logan,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Madison,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Marion,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Perry,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Ross,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Union,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:,7845
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:,1803
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:,27744
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:,17
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:,55
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:,2852
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:,57
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:,110
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:,151
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:,32
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:,62
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:,1523
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,314
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,32
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,46
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,628
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,4
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,10
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,638
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,4153
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,1817
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Bhutan,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!India,7229
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!India,500
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!India,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!India,16687
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!India,17
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!India,48
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!India,187
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!India,57
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!India,110
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!India,134
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!India,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!India,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!India,26
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!India,44
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!India,1372
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,136
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,610
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,7
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,18
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,68
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,42
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,63
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,398
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,2996
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,661
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,17
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,6
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,285
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,144
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,1460
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,29
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,128
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,83
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,37
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,463
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,17
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,40
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,219
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,112
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,0
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,146
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Licking,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Logan,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Madison,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Marion,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Perry,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Pickaway,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Ross,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,0
Ohio,Union,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,13
Ohio,Delaware,Estimate!!Total:!!Asia:!!South Eastern Asia:,1041
Ohio,Fairfield,Estimate!!Total:!!Asia:!!South Eastern Asia:,390
Ohio,Fayette,Estimate!!Total:!!Asia:!!South Eastern Asia:,115
Ohio,Franklin,Estimate!!Total:!!Asia:!!South Eastern Asia:,8755
Ohio,Hocking,Estimate!!Total:!!Asia:!!South Eastern Asia:,0
Ohio,Knox,Estimate!!Total:!!Asia:!!South Eastern Asia:,79
Ohio,Licking,Estimate!!Total:!!Asia:!!South Eastern Asia:,416
Ohio,Logan,Estimate!!Total:!!Asia:!!South Eastern Asia:,113
Ohio,Madison,Estimate!!Total:!!Asia:!!South Eastern Asia:,22
Ohio,Marion,Estimate!!Total:!!Asia:!!South Eastern Asia:,83
Ohio,Morrow,Estimate!!Total:!!Asia:!!South Eastern Asia:,126
Ohio,Perry,Estimate!!Total:!!Asia:!!South Eastern Asia:,4
